link_id, from_tile_id, from_pos_idx, to_tile_id, to_pos_idx, control_radius_percent, color, ref_color, opacity
l1714,tile8,193,tile6,187,0.3, ,c8,0.1
l1715,tile6,187,tile3,178,0.3, ,c6,0.1
l1716,tile3,178,tile0,173,0.3, ,c3,0.1
l1717,tile0,173,tile6,188,0.3, ,c0,0.1
l1718,tile6,188,tile7,183,0.3, ,c6,0.1
l1719,tile7,183,tile4,184,0.3, ,c7,0.1
l1720,tile4,185,tile2,199,0.3, ,c4,0.1
l1721,tile2,199,tile7,184,0.3, ,c2,0.1
l1722,tile7,184,tile8,194,0.3, ,c7,0.1
l1723,tile8,194,tile6,189,0.3, ,c8,0.1
l1724,tile6,189,tile2,200,0.3, ,c6,0.1
l1725,tile2,201,tile0,174,0.3, ,c2,0.1
l1726,tile0,174,tile3,179,0.3, ,c0,0.1
l1727,tile3,179,tile9,199,0.3, ,c3,0.1
l1728,tile9,199,tile1,205,0.3, ,c9,0.1
l1729,tile1,205,tile9,200,0.3, ,c1,0.1
l1730,tile9,200,tile4,186,0.3, ,c9,0.1
l1731,tile4,186,tile9,201,0.3, ,c4,0.1
l1732,tile9,201,tile4,187,0.3, ,c9,0.1
l1733,tile4,187,tile5,197,0.3, ,c4,0.1
l1734,tile5,197,tile0,175,0.3, ,c5,0.1
l1735,tile0,175,tile4,188,0.3, ,c0,0.1
l1736,tile4,188,tile7,185,0.3, ,c4,0.1
l1737,tile7,185,tile1,206,0.3, ,c7,0.1
l1738,tile1,206,tile2,202,0.3, ,c1,0.1
l1739,tile2,202,tile3,180,0.3, ,c2,0.1
l1740,tile3,180,tile7,186,0.3, ,c3,0.1
l1741,tile7,186,tile1,207,0.3, ,c7,0.1
l1742,tile1,207,tile3,181,0.3, ,c1,0.1
l1743,tile3,181,tile7,187,0.3, ,c3,0.1
l1744,tile7,187,tile8,195,0.3, ,c7,0.1
l1745,tile8,195,tile6,190,0.3, ,c8,0.1
l1746,tile6,190,tile9,202,0.3, ,c6,0.1
l1747,tile9,202,tile6,191,0.3, ,c9,0.1
l1748,tile6,191,tile0,176,0.3, ,c6,0.1
l1749,tile0,176,tile9,203,0.3, ,c0,0.1
l1750,tile9,203,tile5,198,0.3, ,c9,0.1
l1751,tile5,198,tile6,192,0.3, ,c5,0.1
l1752,tile6,192,tile3,182,0.3, ,c6,0.1
l1753,tile3,182,tile6,193,0.3, ,c3,0.1
l1754,tile6,193,tile4,189,0.3, ,c6,0.1
l1755,tile4,189,tile3,183,0.3, ,c4,0.1
l1756,tile3,183,tile7,188,0.3, ,c3,0.1
l1757,tile7,188,tile1,208,0.3, ,c7,0.1
l1758,tile1,208,tile9,204,0.3, ,c1,0.1
l1759,tile9,204,tile1,209,0.3, ,c9,0.1
l1760,tile1,209,tile7,189,0.3, ,c1,0.1
l1761,tile7,189,tile2,203,0.3, ,c7,0.1
l1762,tile2,203,tile8,196,0.3, ,c2,0.1
l1763,tile8,196,tile7,190,0.3, ,c8,0.1
l1764,tile7,190,tile4,190,0.3, ,c7,0.1
l1765,tile4,190,tile6,194,0.3, ,c4,0.1
l1766,tile6,194,tile7,191,0.3, ,c6,0.1
l1767,tile7,192,tile6,195,0.3, ,c7,0.1
l1768,tile6,195,tile4,191,0.3, ,c6,0.1
l1769,tile4,191,tile6,196,0.3, ,c4,0.1
l1770,tile6,196,tile5,199,0.3, ,c6,0.1
l1771,tile5,199,tile7,193,0.3, ,c5,0.1
l1772,tile7,193,tile5,200,0.3, ,c7,0.1
l1773,tile5,200,tile7,194,0.3, ,c5,0.1
l1774,tile7,194,tile3,184,0.3, ,c7,0.1
l1775,tile3,184,tile9,205,0.3, ,c3,0.1
l1776,tile9,205,tile6,197,0.3, ,c9,0.1
l1777,tile6,197,tile2,204,0.3, ,c6,0.1
l1778,tile2,204,tile4,192,0.3, ,c2,0.1
l1779,tile4,192,tile1,210,0.3, ,c4,0.1
l1780,tile1,210,tile3,185,0.3, ,c1,0.1
l1781,tile3,185,tile8,197,0.3, ,c3,0.1
l1782,tile8,197,tile9,206,0.3, ,c8,0.1
l1783,tile9,206,tile0,177,0.3, ,c9,0.1
l1784,tile0,177,tile8,198,0.3, ,c0,0.1
l1785,tile8,198,tile6,198,0.3, ,c8,0.1
l1786,tile6,198,tile5,201,0.3, ,c6,0.1
l1787,tile5,201,tile8,199,0.3, ,c5,0.1
l1788,tile8,199,tile3,186,0.3, ,c8,0.1
l1789,tile3,186,tile2,205,0.3, ,c3,0.1
l1790,tile2,205,tile6,199,0.3, ,c2,0.1
l1791,tile6,199,tile4,193,0.3, ,c6,0.1
l1792,tile4,193,tile5,202,0.3, ,c4,0.1
l1793,tile5,202,tile9,207,0.3, ,c5,0.1
l1794,tile9,208,tile5,203,0.3, ,c9,0.1
l1795,tile5,203,tile8,200,0.3, ,c5,0.1
l1796,tile8,200,tile1,211,0.3, ,c8,0.1
l1797,tile1,211,tile3,187,0.3, ,c1,0.1
l1798,tile3,188,tile9,209,0.3, ,c3,0.1
l1799,tile9,209,tile0,178,0.3, ,c9,0.1
l1800,tile0,178,tile4,194,0.3, ,c0,0.1
l1801,tile4,194,tile7,195,0.3, ,c4,0.1
l1802,tile7,195,tile8,201,0.3, ,c7,0.1
l1803,tile8,201,tile0,179,0.3, ,c8,0.1
l1804,tile0,179,tile2,206,0.3, ,c0,0.1
l1805,tile2,206,tile7,196,0.3, ,c2,0.1
l1806,tile7,196,tile5,204,0.3, ,c7,0.1
l1807,tile5,204,tile9,210,0.3, ,c5,0.1
l1808,tile9,210,tile0,180,0.3, ,c9,0.1
l1809,tile0,181,tile9,211,0.3, ,c0,0.1
l1810,tile9,212,tile4,195,0.3, ,c9,0.1
l1811,tile4,195,tile6,200,0.3, ,c4,0.1
l1812,tile6,200,tile5,205,0.3, ,c6,0.1
l1813,tile5,205,tile7,197,0.3, ,c5,0.1
l1814,tile7,197,tile6,201,0.3, ,c7,0.1
l1815,tile6,201,tile4,196,0.3, ,c6,0.1
l1816,tile4,196,tile0,182,0.3, ,c4,0.1
l1817,tile0,182,tile7,198,0.3, ,c0,0.1
l1818,tile7,198,tile8,202,0.3, ,c7,0.1
l1819,tile8,202,tile9,213,0.3, ,c8,0.1
l1820,tile9,213,tile5,206,0.3, ,c9,0.1
l1821,tile5,206,tile1,212,0.3, ,c5,0.1
l1822,tile1,212,tile2,207,0.3, ,c1,0.1
l1823,tile2,207,tile6,202,0.3, ,c2,0.1
l1824,tile6,202,tile9,214,0.3, ,c6,0.1
l1825,tile9,214,tile4,197,0.3, ,c9,0.1
l1826,tile4,197,tile6,203,0.3, ,c4,0.1
l1827,tile6,203,tile8,203,0.3, ,c6,0.1
l1828,tile8,203,tile3,189,0.3, ,c8,0.1
l1829,tile3,189,tile9,215,0.3, ,c3,0.1
l1830,tile9,215,tile8,204,0.3, ,c9,0.1
l1831,tile8,204,tile3,190,0.3, ,c8,0.1
l1832,tile3,190,tile5,207,0.3, ,c3,0.1
l1833,tile5,207,tile2,208,0.3, ,c5,0.1
l1834,tile2,208,tile5,208,0.3, ,c2,0.1
l1835,tile5,208,tile9,216,0.3, ,c5,0.1
l1836,tile9,216,tile5,209,0.3, ,c9,0.1
l1837,tile5,209,tile7,199,0.3, ,c5,0.1
l1838,tile7,199,tile0,183,0.3, ,c7,0.1
l1839,tile0,183,tile9,217,0.3, ,c0,0.1
l1840,tile9,217,tile8,205,0.3, ,c9,0.1
l1841,tile8,205,tile2,209,0.3, ,c8,0.1
l1842,tile2,209,tile5,210,0.3, ,c2,0.1
l1843,tile5,210,tile8,206,0.3, ,c5,0.1
l1844,tile8,206,tile2,210,0.3, ,c8,0.1
l1845,tile2,211,tile6,204,0.3, ,c2,0.1
l1846,tile6,204,tile2,212,0.3, ,c6,0.1
l1847,tile2,212,tile0,184,0.3, ,c2,0.1
l1848,tile0,184,tile5,211,0.3, ,c0,0.1
l1849,tile5,211,tile2,213,0.3, ,c5,0.1
l1850,tile2,214,tile4,198,0.3, ,c2,0.1
l1851,tile4,198,tile8,207,0.3, ,c4,0.1
l1852,tile8,207,tile9,218,0.3, ,c8,0.1
l1853,tile9,218,tile4,199,0.3, ,c9,0.1
l1854,tile4,199,tile0,185,0.3, ,c4,0.1
l1855,tile0,185,tile7,200,0.3, ,c0,0.1
l1856,tile7,201,tile2,215,0.3, ,c7,0.1
l1857,tile2,215,tile6,205,0.3, ,c2,0.1
l1858,tile6,205,tile7,202,0.3, ,c6,0.1
l1859,tile7,202,tile1,213,0.3, ,c7,0.1
l1860,tile1,213,tile9,219,0.3, ,c1,0.1
l1861,tile9,219,tile4,200,0.3, ,c9,0.1
l1862,tile4,200,tile7,203,0.3, ,c4,0.1
l1863,tile7,203,tile8,208,0.3, ,c7,0.1
l1864,tile8,208,tile2,216,0.3, ,c8,0.1
l1865,tile2,216,tile6,206,0.3, ,c2,0.1
l1866,tile6,206,tile8,209,0.3, ,c6,0.1
l1867,tile8,209,tile4,201,0.3, ,c8,0.1
l1868,tile4,201,tile8,210,0.3, ,c4,0.1
l1869,tile8,210,tile2,217,0.3, ,c8,0.1
l1870,tile2,217,tile6,207,0.3, ,c2,0.1
l1871,tile6,207,tile0,186,0.3, ,c6,0.1
l1872,tile0,186,tile1,214,0.3, ,c0,0.1
l1873,tile1,214,tile4,202,0.3, ,c1,0.1
l1874,tile4,202,tile7,204,0.3, ,c4,0.1
l1875,tile7,204,tile6,208,0.3, ,c7,0.1
l1876,tile6,208,tile9,220,0.3, ,c6,0.1
l1877,tile9,221,tile0,187,0.3, ,c9,0.1
l1878,tile0,187,tile9,222,0.3, ,c0,0.1
l1879,tile9,222,tile0,188,0.3, ,c9,0.1
l1880,tile0,188,tile2,218,0.3, ,c0,0.1
l1881,tile2,218,tile6,209,0.3, ,c2,0.1
l1882,tile6,209,tile4,203,0.3, ,c6,0.1
l1883,tile4,203,tile0,189,0.3, ,c4,0.1
l1884,tile0,189,tile1,215,0.3, ,c0,0.1
l1885,tile1,215,tile3,191,0.3, ,c1,0.1
l1886,tile3,191,tile6,210,0.3, ,c3,0.1
l1887,tile6,210,tile3,192,0.3, ,c6,0.1
l1888,tile3,192,tile9,223,0.3, ,c3,0.1
l1889,tile9,223,tile4,204,0.3, ,c9,0.1
l1890,tile4,205,tile3,193,0.3, ,c4,0.1
l1891,tile3,193,tile7,205,0.3, ,c3,0.1
l1892,tile7,205,tile4,206,0.3, ,c7,0.1
l1893,tile4,206,tile5,212,0.3, ,c4,0.1
l1894,tile5,213,tile3,194,0.3, ,c5,0.1
l1895,tile3,194,tile0,190,0.3, ,c3,0.1
l1896,tile0,190,tile5,214,0.3, ,c0,0.1
l1897,tile5,214,tile0,191,0.3, ,c5,0.1
l1898,tile0,191,tile6,211,0.3, ,c0,0.1
l1899,tile6,211,tile8,211,0.3, ,c6,0.1
l1900,tile8,211,tile2,219,0.3, ,c8,0.1
l1901,tile2,219,tile0,192,0.3, ,c2,0.1
l1902,tile0,192,tile3,195,0.3, ,c0,0.1
l1903,tile3,195,tile4,207,0.3, ,c3,0.1
l1904,tile4,207,tile9,224,0.3, ,c4,0.1
l1905,tile9,224,tile6,212,0.3, ,c9,0.1
l1906,tile6,212,tile2,220,0.3, ,c6,0.1
l1907,tile2,220,tile5,215,0.3, ,c2,0.1
l1908,tile5,215,tile2,221,0.3, ,c5,0.1
l1909,tile2,221,tile4,208,0.3, ,c2,0.1
l1910,tile4,208,tile5,216,0.3, ,c4,0.1
l1911,tile5,216,tile1,216,0.3, ,c5,0.1
l1912,tile1,216,tile7,206,0.3, ,c1,0.1
l1913,tile7,206,tile4,209,0.3, ,c7,0.1
l1914,tile4,209,tile9,225,0.3, ,c4,0.1
l1915,tile9,225,tile3,196,0.3, ,c9,0.1
l1916,tile3,196,tile9,226,0.3, ,c3,0.1
l1917,tile9,227,tile6,213,0.3, ,c9,0.1
l1918,tile6,213,tile5,217,0.3, ,c6,0.1
l1919,tile5,217,tile1,217,0.3, ,c5,0.1
l1920,tile1,217,tile4,210,0.3, ,c1,0.1
l1921,tile4,210,tile3,197,0.3, ,c4,0.1
l1922,tile3,197,tile1,218,0.3, ,c3,0.1
l1923,tile1,218,tile4,211,0.3, ,c1,0.1
l1924,tile4,211,tile2,222,0.3, ,c4,0.1
l1925,tile2,222,tile9,228,0.3, ,c2,0.1
l1926,tile9,228,tile8,212,0.3, ,c9,0.1
l1927,tile8,212,tile0,193,0.3, ,c8,0.1
l1928,tile0,193,tile9,229,0.3, ,c0,0.1
l1929,tile9,229,tile1,219,0.3, ,c9,0.1
l1930,tile1,219,tile9,230,0.3, ,c1,0.1
l1931,tile9,230,tile0,194,0.3, ,c9,0.1
l1932,tile0,194,tile6,214,0.3, ,c0,0.1
l1933,tile6,214,tile5,218,0.3, ,c6,0.1
l1934,tile5,218,tile9,231,0.3, ,c5,0.1
l1935,tile9,231,tile2,223,0.3, ,c9,0.1
l1936,tile2,223,tile5,219,0.3, ,c2,0.1
l1937,tile5,219,tile0,195,0.3, ,c5,0.1
l1938,tile0,195,tile9,232,0.3, ,c0,0.1
l1939,tile9,232,tile3,198,0.3, ,c9,0.1
l1940,tile3,198,tile7,207,0.3, ,c3,0.1
l1941,tile7,207,tile2,224,0.3, ,c7,0.1
l1942,tile2,225,tile1,220,0.3, ,c2,0.1
l1943,tile1,220,tile6,215,0.3, ,c1,0.1
l1944,tile6,215,tile9,233,0.3, ,c6,0.1
l1945,tile9,233,tile6,216,0.3, ,c9,0.1
l1946,tile6,216,tile4,212,0.3, ,c6,0.1
l1947,tile4,212,tile6,217,0.3, ,c4,0.1
l1948,tile6,217,tile1,221,0.3, ,c6,0.1
l1949,tile1,221,tile5,220,0.3, ,c1,0.1
l1950,tile5,220,tile1,222,0.3, ,c5,0.1
l1951,tile1,222,tile5,221,0.3, ,c1,0.1
l1952,tile5,221,tile7,208,0.3, ,c5,0.1
l1953,tile7,208,tile0,196,0.3, ,c7,0.1
l1954,tile0,196,tile9,234,0.3, ,c0,0.1
l1955,tile9,234,tile8,213,0.3, ,c9,0.1
l1956,tile8,213,tile5,222,0.3, ,c8,0.1
l1957,tile5,222,tile8,214,0.3, ,c5,0.1
l1958,tile8,214,tile3,199,0.3, ,c8,0.1
l1959,tile3,199,tile8,215,0.3, ,c3,0.1
l1960,tile8,215,tile7,209,0.3, ,c8,0.1
l1961,tile7,209,tile4,213,0.3, ,c7,0.1
l1962,tile4,213,tile1,223,0.3, ,c4,0.1
l1963,tile1,223,tile0,197,0.3, ,c1,0.1
l1964,tile0,197,tile5,223,0.3, ,c0,0.1
l1965,tile5,223,tile9,235,0.3, ,c5,0.1
l1966,tile9,235,tile7,210,0.3, ,c9,0.1
l1967,tile7,210,tile8,216,0.3, ,c7,0.1
l1968,tile8,217,tile5,224,0.3, ,c8,0.1
l1969,tile5,224,tile9,236,0.3, ,c5,0.1
l1970,tile9,236,tile5,225,0.3, ,c9,0.1
l1971,tile5,225,tile9,237,0.3, ,c5,0.1
l1972,tile9,237,tile7,211,0.3, ,c9,0.1
l1973,tile7,212,tile2,226,0.3, ,c7,0.1
l1974,tile2,226,tile9,238,0.3, ,c2,0.1
l1975,tile9,238,tile7,213,0.3, ,c9,0.1
l1976,tile7,213,tile5,226,0.3, ,c7,0.1
l1977,tile5,226,tile4,214,0.3, ,c5,0.1
l1978,tile4,214,tile9,239,0.3, ,c4,0.1
l1979,tile9,239,tile8,218,0.3, ,c9,0.1
l1980,tile8,218,tile9,240,0.3, ,c8,0.1
l1981,tile9,240,tile3,200,0.3, ,c9,0.1
l1982,tile3,200,tile0,198,0.3, ,c3,0.1
l1983,tile0,198,tile1,224,0.3, ,c0,0.1
l1984,tile1,224,tile6,218,0.3, ,c1,0.1
l1985,tile6,218,tile1,225,0.3, ,c6,0.1
l1986,tile1,225,tile7,214,0.3, ,c1,0.1
l1987,tile7,214,tile5,227,0.3, ,c7,0.1
l1988,tile5,227,tile3,201,0.3, ,c5,0.1
l1989,tile3,201,tile9,241,0.3, ,c3,0.1
l1990,tile9,241,tile2,227,0.3, ,c9,0.1
l1991,tile2,227,tile8,219,0.3, ,c2,0.1
l1992,tile8,219,tile4,215,0.3, ,c8,0.1
l1993,tile4,215,tile6,219,0.3, ,c4,0.1
l1994,tile6,219,tile8,220,0.3, ,c6,0.1
l1995,tile8,220,tile1,226,0.3, ,c8,0.1
l1996,tile1,226,tile3,202,0.3, ,c1,0.1
l1997,tile3,202,tile8,221,0.3, ,c3,0.1
l1998,tile8,221,tile2,228,0.3, ,c8,0.1
l1999,tile2,228,tile6,220,0.3, ,c2,0.1
l2000,tile6,220,tile8,222,0.3, ,c6,0.1
l2001,tile8,222,tile6,221,0.3, ,c8,0.1
l2002,tile6,221,tile8,223,0.3, ,c6,0.1
l2003,tile8,223,tile3,203,0.3, ,c8,0.1
l2004,tile3,203,tile8,224,0.3, ,c3,0.1
l2005,tile8,224,tile6,222,0.3, ,c8,0.1
l2006,tile6,222,tile8,225,0.3, ,c6,0.1
l2007,tile8,225,tile9,242,0.3, ,c8,0.1
l2008,tile9,242,tile4,216,0.3, ,c9,0.1
l2009,tile4,216,tile2,229,0.3, ,c4,0.1
l2010,tile2,229,tile7,215,0.3, ,c2,0.1
l2011,tile7,216,tile4,217,0.3, ,c7,0.1
l2012,tile4,217,tile1,227,0.3, ,c4,0.1
l2013,tile1,227,tile5,228,0.3, ,c1,0.1
l2014,tile5,229,tile9,243,0.3, ,c5,0.1
l2015,tile9,244,tile1,228,0.3, ,c9,0.1
l2016,tile1,228,tile8,226,0.3, ,c1,0.1
l2017,tile8,226,tile5,230,0.3, ,c8,0.1
l2018,tile5,231,tile9,245,0.3, ,c5,0.1
l2019,tile9,245,tile2,230,0.3, ,c9,0.1
l2020,tile2,230,tile5,232,0.3, ,c2,0.1
l2021,tile5,232,tile2,231,0.3, ,c5,0.1
l2022,tile2,231,tile4,218,0.3, ,c2,0.1
l2023,tile4,218,tile5,233,0.3, ,c4,0.1
l2024,tile5,233,tile9,246,0.3, ,c5,0.1
l2025,tile9,246,tile5,234,0.3, ,c9,0.1
l2026,tile5,234,tile3,204,0.3, ,c5,0.1
l2027,tile3,204,tile9,247,0.3, ,c3,0.1
l2028,tile9,247,tile5,235,0.3, ,c9,0.1
l2029,tile5,235,tile9,248,0.3, ,c5,0.1
l2030,tile9,248,tile4,219,0.3, ,c9,0.1
l2031,tile4,219,tile3,205,0.3, ,c4,0.1
l2032,tile3,205,tile1,229,0.3, ,c3,0.1
l2033,tile1,229,tile0,199,0.3, ,c1,0.1
l2034,tile0,199,tile4,220,0.3, ,c0,0.1
l2035,tile4,220,tile9,249,0.3, ,c4,0.1
l2036,tile9,250,tile7,217,0.3, ,c9,0.1
l2037,tile7,217,tile2,232,0.3, ,c7,0.1
l2038,tile2,232,tile5,236,0.3, ,c2,0.1
l2039,tile5,236,tile2,233,0.3, ,c5,0.1
l2040,tile2,233,tile4,221,0.3, ,c2,0.1
l2041,tile4,221,tile6,223,0.3, ,c4,0.1
l2042,tile6,223,tile8,227,0.3, ,c6,0.1
l2043,tile8,227,tile0,200,0.3, ,c8,0.1
l2044,tile0,200,tile8,228,0.3, ,c0,0.1
l2045,tile8,228,tile4,222,0.3, ,c8,0.1
l2046,tile4,222,tile5,237,0.3, ,c4,0.1
l2047,tile5,237,tile9,251,0.3, ,c5,0.1
l2048,tile9,251,tile8,229,0.3, ,c9,0.1
l2049,tile8,229,tile7,218,0.3, ,c8,0.1
l2050,tile7,218,tile2,234,0.3, ,c7,0.1
l2051,tile2,234,tile7,219,0.3, ,c2,0.1
l2052,tile7,219,tile3,206,0.3, ,c7,0.1
l2053,tile3,206,tile6,224,0.3, ,c3,0.1
l2054,tile6,224,tile4,223,0.3, ,c6,0.1
l2055,tile4,224,tile6,225,0.3, ,c4,0.1
l2056,tile6,225,tile9,252,0.3, ,c6,0.1
l2057,tile9,252,tile5,238,0.3, ,c9,0.1
l2058,tile5,238,tile8,230,0.3, ,c5,0.1
l2059,tile8,230,tile4,225,0.3, ,c8,0.1
l2060,tile4,225,tile8,231,0.3, ,c4,0.1
l2061,tile8,231,tile6,226,0.3, ,c8,0.1
l2062,tile6,226,tile5,239,0.3, ,c6,0.1
l2063,tile5,239,tile3,207,0.3, ,c5,0.1
l2064,tile3,207,tile8,232,0.3, ,c3,0.1
l2065,tile8,232,tile3,208,0.3, ,c8,0.1
l2066,tile3,208,tile6,227,0.3, ,c3,0.1
l2067,tile6,227,tile7,220,0.3, ,c6,0.1
l2068,tile7,220,tile3,209,0.3, ,c7,0.1
l2069,tile3,209,tile6,228,0.3, ,c3,0.1
l2070,tile6,228,tile2,235,0.3, ,c6,0.1
l2071,tile2,237,tile6,229,0.3, ,c2,0.1
l2072,tile6,229,tile2,238,0.3, ,c6,0.1
l2073,tile2,238,tile6,230,0.3, ,c2,0.1
l2074,tile6,230,tile0,201,0.3, ,c6,0.1
l2075,tile0,201,tile9,253,0.3, ,c0,0.1
l2076,tile9,254,tile1,230,0.3, ,c9,0.1
l2077,tile1,230,tile2,239,0.3, ,c1,0.1
l2078,tile2,239,tile4,226,0.3, ,c2,0.1
l2079,tile4,226,tile6,231,0.3, ,c4,0.1
l2080,tile6,231,tile0,202,0.3, ,c6,0.1
l2081,tile0,202,tile8,233,0.3, ,c0,0.1
l2082,tile8,233,tile0,203,0.3, ,c8,0.1
l2083,tile0,203,tile5,240,0.3, ,c0,0.1
l2084,tile5,240,tile1,231,0.3, ,c5,0.1
l2085,tile1,231,tile2,240,0.3, ,c1,0.1
l2086,tile2,240,tile4,227,0.3, ,c2,0.1
l2087,tile4,227,tile3,210,0.3, ,c4,0.1
l2088,tile3,210,tile8,234,0.3, ,c3,0.1
l2089,tile8,235,tile4,228,0.3, ,c8,0.1
l2090,tile4,228,tile3,211,0.3, ,c4,0.1
l2091,tile3,211,tile9,255,0.3, ,c3,0.1
l2092,tile9,255,tile0,204,0.3, ,c9,0.1
l2093,tile0,204,tile4,229,0.3, ,c0,0.1
l2094,tile4,229,tile5,241,0.3, ,c4,0.1
l2095,tile5,241,tile1,232,0.3, ,c5,0.1
l2096,tile1,232,tile2,241,0.3, ,c1,0.1
l2097,tile2,241,tile4,230,0.3, ,c2,0.1
l2098,tile4,231,tile1,233,0.3, ,c4,0.1
l2099,tile1,233,tile3,212,0.3, ,c1,0.1
l2100,tile3,212,tile6,232,0.3, ,c3,0.1
l2101,tile6,232,tile5,242,0.3, ,c6,0.1
l2102,tile5,242,tile4,232,0.3, ,c5,0.1
l2103,tile4,232,tile9,256,0.3, ,c4,0.1
l2104,tile9,256,tile7,221,0.3, ,c9,0.1
l2105,tile7,221,tile6,233,0.3, ,c7,0.1
l2106,tile6,233,tile2,242,0.3, ,c6,0.1
l2107,tile2,242,tile7,222,0.3, ,c2,0.1
l2108,tile7,222,tile8,236,0.3, ,c7,0.1
l2109,tile8,236,tile0,205,0.3, ,c8,0.1
l2110,tile0,205,tile7,223,0.3, ,c0,0.1
l2111,tile7,223,tile9,257,0.3, ,c7,0.1
l2112,tile9,257,tile7,224,0.3, ,c9,0.1
l2113,tile7,225,tile1,234,0.3, ,c7,0.1
l2114,tile1,234,tile5,243,0.3, ,c1,0.1
l2115,tile5,243,tile6,234,0.3, ,c5,0.1
l2116,tile6,234,tile9,258,0.3, ,c6,0.1
l2117,tile9,258,tile1,235,0.3, ,c9,0.1
l2118,tile1,235,tile4,233,0.3, ,c1,0.1
l2119,tile4,233,tile3,213,0.3, ,c4,0.1
l2120,tile3,213,tile5,244,0.3, ,c3,0.1
l2121,tile5,244,tile9,259,0.3, ,c5,0.1
l2122,tile9,260,tile7,226,0.3, ,c9,0.1
l2123,tile7,227,tile0,206,0.3, ,c7,0.1
l2124,tile0,207,tile1,236,0.3, ,c0,0.1
l2125,tile1,236,tile2,243,0.3, ,c1,0.1
l2126,tile2,243,tile9,261,0.3, ,c2,0.1
l2127,tile9,261,tile6,235,0.3, ,c9,0.1
l2128,tile6,235,tile1,237,0.3, ,c6,0.1
l2129,tile1,237,tile6,236,0.3, ,c1,0.1
l2130,tile6,236,tile0,208,0.3, ,c6,0.1
l2131,tile0,208,tile8,237,0.3, ,c0,0.1
l2132,tile8,237,tile9,262,0.3, ,c8,0.1
l2133,tile9,262,tile4,234,0.3, ,c9,0.1
l2134,tile4,235,tile1,238,0.3, ,c4,0.1
l2135,tile1,238,tile6,237,0.3, ,c1,0.1
l2136,tile6,237,tile9,263,0.3, ,c6,0.1
l2137,tile9,263,tile4,236,0.3, ,c9,0.1
l2138,tile4,236,tile8,238,0.3, ,c4,0.1
l2139,tile8,238,tile6,238,0.3, ,c8,0.1
l2140,tile6,238,tile8,239,0.3, ,c6,0.1
l2141,tile8,239,tile5,245,0.3, ,c8,0.1
l2142,tile5,247,tile8,240,0.3, ,c5,0.1
l2143,tile8,240,tile4,237,0.3, ,c8,0.1
l2144,tile4,237,tile8,241,0.3, ,c4,0.1
l2145,tile8,241,tile4,238,0.3, ,c8,0.1
l2146,tile4,238,tile0,209,0.3, ,c4,0.1
l2147,tile0,209,tile6,239,0.3, ,c0,0.1
l2148,tile6,239,tile3,214,0.3, ,c6,0.1
l2149,tile3,214,tile5,248,0.3, ,c3,0.1
l2150,tile5,248,tile3,215,0.3, ,c5,0.1
l2151,tile3,215,tile4,239,0.3, ,c3,0.1
l2152,tile4,239,tile2,244,0.3, ,c4,0.1
l2153,tile2,245,tile0,210,0.3, ,c2,0.1
l2154,tile0,210,tile7,228,0.3, ,c0,0.1
l2155,tile7,228,tile2,246,0.3, ,c7,0.1
l2156,tile2,248,tile5,249,0.3, ,c2,0.1
l2157,tile5,249,tile8,242,0.3, ,c5,0.1
l2158,tile8,242,tile2,249,0.3, ,c8,0.1
l2159,tile2,249,tile8,243,0.3, ,c2,0.1
l2160,tile8,243,tile4,240,0.3, ,c8,0.1
l2161,tile4,240,tile8,244,0.3, ,c4,0.1
l2162,tile8,245,tile6,240,0.3, ,c8,0.1
l2163,tile6,240,tile4,241,0.3, ,c6,0.1
l2164,tile4,241,tile8,246,0.3, ,c4,0.1
l2165,tile8,246,tile1,239,0.3, ,c8,0.1
l2166,tile1,239,tile5,250,0.3, ,c1,0.1
l2167,tile5,250,tile8,247,0.3, ,c5,0.1
l2168,tile8,247,tile4,242,0.3, ,c8,0.1
l2169,tile4,242,tile5,251,0.3, ,c4,0.1
l2170,tile5,251,tile6,241,0.3, ,c5,0.1
l2171,tile6,241,tile0,211,0.3, ,c6,0.1
l2172,tile0,211,tile2,250,0.3, ,c0,0.1
l2173,tile2,250,tile8,248,0.3, ,c2,0.1
l2174,tile8,248,tile5,252,0.3, ,c8,0.1
l2175,tile5,252,tile0,212,0.3, ,c5,0.1
l2176,tile0,212,tile6,242,0.3, ,c0,0.1
l2177,tile6,242,tile0,213,0.3, ,c6,0.1
l2178,tile0,213,tile1,240,0.3, ,c0,0.1
l2179,tile1,240,tile6,243,0.3, ,c1,0.1
l2180,tile6,243,tile8,249,0.3, ,c6,0.1
l2181,tile8,249,tile4,243,0.3, ,c8,0.1
l2182,tile4,243,tile2,251,0.3, ,c4,0.1
l2183,tile2,251,tile7,229,0.3, ,c2,0.1
l2184,tile7,229,tile3,216,0.3, ,c7,0.1
l2185,tile3,216,tile9,264,0.3, ,c3,0.1
l2186,tile9,264,tile4,244,0.3, ,c9,0.1
l2187,tile4,244,tile5,253,0.3, ,c4,0.1
l2188,tile5,253,tile2,252,0.3, ,c5,0.1
l2189,tile2,253,tile6,244,0.3, ,c2,0.1
l2190,tile6,244,tile7,230,0.3, ,c6,0.1
l2191,tile7,230,tile4,245,0.3, ,c7,0.1
l2192,tile4,245,tile6,245,0.3, ,c4,0.1
l2193,tile6,245,tile7,231,0.3, ,c6,0.1
